x,y,type
146,108,Grass
147,108,Grass
148,108,Grass
149,108,Grass
150,108,Grass
151,108,Grass
152,108,Grass
153,108,Grass
154,108,Grass
155,108,Grass
156,108,Grass
157,108,Grass
158,108,Grass
159,108,Grass
160,108,Grass
161,108,Grass
162,108,Grass
163,108,Grass
164,108,Grass
165,108,Grass
166,108,Grass
167,108,Grass
168,108,Grass
169,108,Grass
170,108,road
171,108,road
172,108,Grass
173,108,Grass
174,108,Grass
175,108,Grass
176,108,Grass
177,108,Grass
178,108,Grass
179,108,Grass
180,108,Grass
181,108,Grass
182,108,Grass
183,108,Grass
184,108,Grass
185,108,Grass
186,108,Grass
187,108,road
188,108,Grass
189,108,Grass
190,108,Grass
191,108,Grass
192,108,Grass
193,108,Grass
194,108,Grass
195,108,Grass
196,108,Grass
197,108,Grass
198,108,Grass
199,108,Grass
200,108,Grass
201,108,Grass
202,108,Grass
203,108,Grass
204,108,Grass
205,108,Grass
206,108,Grass
207,108,Grass
208,108,Grass
209,108,Grass
210,108,Grass
211,108,Grass
212,108,Grass
213,108,Grass
214,108,Grass
215,108,Grass
216,108,Grass
217,108,Grass
218,108,Grass
219,108,Grass
220,108,Grass
221,108,Grass
222,108,Grass
223,108,Grass
224,108,Grass
225,108,Grass
226,108,Grass
227,108,Grass
228,108,water
229,108,water
230,108,water
231,108,Grass
232,108,Grass
233,108,Grass
234,108,Grass
235,108,Grass
236,108,Grass
237,108,road
238,108,road
239,108,Grass
240,108,Grass
241,108,Grass
242,108,Grass
243,108,Grass
244,108,Grass
245,108,Grass
246,108,Grass
247,108,Grass
248,108,Grass
249,108,Grass
250,108,Grass
251,108,Grass
252,108,Grass
253,108,dirt
254,108,Grass
255,108,Grass
256,108,Grass
257,108,Grass
258,108,Grass
259,108,Grass
260,108,Grass
261,108,Grass
262,108,Grass
263,108,road
264,108,Grass
265,108,Grass
266,108,Grass
267,108,Grass
268,108,Grass
269,108,Grass
270,108,Grass
271,108,Grass
272,108,Grass
273,108,Grass
274,108,Grass
275,108,Grass
276,108,Grass
277,108,Grass
278,108,Grass
279,108,Grass
280,108,Grass
281,108,Grass
282,108,Grass
283,108,Grass
284,108,Grass
285,108,Grass
286,108,Grass
287,108,Grass
288,108,Grass
289,108,Grass
290,108,road
291,108,Grass
292,108,Grass
293,108,Grass
294,108,Grass
295,108,Grass
296,108,Grass
297,108,Grass
298,108,Grass
299,108,Grass
300,108,Grass
301,108,Grass
302,108,Grass
303,108,Grass
304,108,Grass
305,108,Grass
306,108,Grass
307,108,Grass
308,108,Grass
309,108,Grass
310,108,Grass
311,108,Grass
312,108,Grass
313,108,Grass
314,108,Grass
315,108,Grass
316,108,Grass
317,108,Grass
318,108,Grass
319,108,Grass
320,108,Grass
321,108,Grass
322,108,Grass
323,108,Grass
324,108,Grass
325,108,Grass
326,108,Grass
327,108,road
328,108,water
329,108,water
330,108,water
331,108,water
332,108,water
333,108,Grass
334,108,Grass
335,108,Grass
336,108,Grass
337,108,Grass
338,108,Grass
339,108,Grass
340,108,Grass
341,108,Grass
342,108,Grass
343,108,Grass
344,108,Grass
345,108,Grass
346,108,Grass
347,108,Grass
348,108,Grass
349,108,Grass
350,108,Grass
351,108,Grass
352,108,Grass
353,108,Grass
354,108,Grass
355,108,Grass
356,108,Grass
357,108,Grass
358,108,Grass
359,108,Grass
360,108,Grass
361,108,Grass
362,108,Grass
363,108,Grass
364,108,Grass
365,108,Grass
366,108,Grass
367,108,Grass
368,108,Grass
369,108,Grass
370,108,Grass
371,108,Grass
372,108,Grass
373,108,Grass
374,108,Obstacle
375,108,Obstacle
376,108,Obstacle
377,108,Obstacle
378,108,Obstacle
379,108,Obstacle
380,108,Obstacle
381,108,Obstacle
382,108,Obstacle
383,108,Obstacle
384,108,Obstacle
385,108,Obstacle
386,108,Obstacle
387,108,Obstacle
388,108,Obstacle
389,108,Obstacle
390,108,Obstacle
391,108,Obstacle
392,108,Obstacle
393,108,Obstacle
394,108,Obstacle
395,108,Obstacle
396,108,Obstacle
397,108,Obstacle
398,108,Obstacle
399,108,Obstacle
0,109,Obstacle
1,109,Obstacle
2,109,Obstacle
3,109,Obstacle
4,109,Obstacle
5,109,Obstacle
6,109,Obstacle
7,109,Obstacle
8,109,Obstacle
9,109,Obstacle
10,109,Obstacle
11,109,Obstacle
12,109,Obstacle
13,109,Obstacle
14,109,Obstacle
15,109,Obstacle
16,109,Obstacle
17,109,Obstacle
18,109,Obstacle
19,109,Obstacle
20,109,Obstacle
21,109,Obstacle
22,109,Obstacle
23,109,Obstacle
24,109,Obstacle
25,109,Obstacle
26,109,Grass
27,109,Grass
28,109,Grass
29,109,Grass
30,109,Grass
31,109,Grass
32,109,Grass
33,109,Grass
34,109,Grass
35,109,Grass
36,109,Grass
37,109,Grass
38,109,Grass
39,109,Grass
40,109,Grass
41,109,Grass
42,109,Grass
43,109,Grass
44,109,Grass
45,109,Grass
46,109,Grass
47,109,Grass
48,109,Grass
49,109,Grass
50,109,Grass
51,109,Grass
52,109,Grass
53,109,Grass
54,109,water
55,109,water
56,109,water
57,109,water
58,109,water
59,109,water
60,109,water
61,109,water
62,109,water
63,109,water
64,109,water
65,109,water
66,109,water
67,109,Grass
68,109,Grass
69,109,Grass
70,109,Grass
71,109,Grass
72,109,Grass
73,109,Grass
74,109,Grass
75,109,Grass
76,109,Grass
77,109,Grass
78,109,Grass
79,109,Grass
80,109,Grass
81,109,Grass
82,109,water
83,109,water
84,109,water
85,109,water
86,109,water
87,109,water
88,109,water
89,109,water
90,109,water
91,109,water
92,109,water
93,109,water
94,109,water
95,109,water
96,109,water
97,109,water
98,109,water
99,109,water
100,109,water
101,109,water
102,109,water
103,109,water
104,109,water
105,109,water
106,109,water
107,109,water
108,109,water
109,109,water
110,109,water
111,109,water
112,109,water
113,109,water
114,109,water
115,109,water
116,109,water
117,109,water
118,109,water
119,109,water
120,109,water
121,109,water
122,109,water
123,109,water
124,109,Grass
125,109,Grass
126,109,Grass
127,109,Grass
128,109,Grass
129,109,Grass
130,109,Grass
131,109,Grass
132,109,Grass
133,109,Grass
134,109,Grass
135,109,Grass
136,109,Grass
137,109,Grass
138,109,Grass
139,109,Grass
140,109,Grass
141,109,Grass
142,109,Grass
143,109,Grass
144,109,Grass
145,109,Grass
146,109,Grass
147,109,Grass
148,109,Grass
149,109,Grass
150,109,Grass
151,109,Grass
152,109,Grass
153,109,Grass
154,109,Grass
155,109,Grass
156,109,Grass
157,109,Grass
158,109,Grass
159,109,Grass
160,109,Grass
161,109,Grass
162,109,Grass
163,109,Grass
164,109,Grass
165,109,Grass
166,109,Grass
167,109,Grass
168,109,Grass
169,109,Grass
170,109,Grass
171,109,road
172,109,Grass
173,109,Grass
174,109,Grass
175,109,Grass
176,109,Grass
177,109,Grass
178,109,Grass
179,109,Grass
180,109,Grass
181,109,Grass
182,109,Grass
183,109,Grass
184,109,Grass
185,109,Grass
186,109,Grass
187,109,road
188,109,Grass
189,109,Grass
190,109,Grass
191,109,Grass
192,109,Grass
193,109,Grass
194,109,Grass
195,109,Grass
196,109,Grass
197,109,Grass
198,109,Grass
199,109,Grass
200,109,Grass
201,109,Grass
202,109,Grass
203,109,Grass
204,109,Grass
205,109,Grass
206,109,Grass
207,109,Grass
208,109,Grass
209,109,Grass
210,109,Grass
211,109,Grass
212,109,Grass
213,109,Grass
214,109,Grass
215,109,Grass
216,109,Grass
217,109,Grass
218,109,Grass
219,109,Grass
220,109,Grass
221,109,Grass
222,109,Grass
223,109,Grass
224,109,Grass
225,109,Grass
226,109,Grass
227,109,Grass
228,109,water
229,109,water
230,109,water
231,109,Grass
232,109,Grass
233,109,Grass
234,109,Grass
235,109,Grass
236,109,Grass
237,109,road
238,109,Grass
239,109,Grass
240,109,Grass
241,109,Grass
242,109,Grass
243,109,Grass
244,109,Grass
245,109,Grass
246,109,Grass
247,109,Grass
248,109,Grass
249,109,Grass
250,109,Grass
251,109,Grass
252,109,Grass
253,109,dirt
254,109,Grass
255,109,Grass
256,109,Grass
257,109,Grass
258,109,Grass
259,109,Grass
260,109,Grass
261,109,Grass
262,109,Grass
263,109,road
264,109,road
265,109,Grass
266,109,Grass
267,109,Grass
268,109,Grass
269,109,Grass
270,109,Grass
271,109,Grass
272,109,Grass
273,109,Grass
274,109,Grass
275,109,Grass
276,109,Grass
277,109,Grass
278,109,Grass
279,109,Grass
280,109,Grass
281,109,Grass
282,109,Grass
283,109,Grass
284,109,Grass
285,109,Grass
286,109,Grass
287,109,Grass
288,109,Grass
289,109,Grass
290,109,road
291,109,Grass
292,109,Grass
293,109,Grass
294,109,Grass
295,109,Grass
296,109,Grass
297,109,Grass
298,109,Grass
299,109,Grass
300,109,Grass
301,109,Grass
302,109,Grass
303,109,Grass
304,109,Grass
305,109,Grass
306,109,Grass
307,109,Grass
308,109,Grass
309,109,Grass
310,109,Grass
311,109,Grass
312,109,Grass
313,109,Grass
314,109,Grass
315,109,Grass
316,109,Grass
317,109,Grass
318,109,Grass
319,109,Grass
320,109,Grass
321,109,Grass
322,109,Grass
323,109,water
324,109,water
325,109,water
326,109,water
327,109,road
328,109,water
329,109,water
330,109,water
331,109,water
332,109,Grass
333,109,Grass
334,109,Grass
335,109,Grass
336,109,Grass
337,109,Grass
338,109,Grass
339,109,Grass
340,109,Grass
341,109,Grass
342,109,Grass
343,109,Grass
344,109,Grass
345,109,Grass
346,109,Grass
347,109,Grass
348,109,Grass
349,109,Grass
350,109,Grass
351,109,Grass
352,109,Grass
353,109,Grass
354,109,Grass
355,109,Grass
356,109,Grass
357,109,Grass
358,109,Grass
359,109,Grass
360,109,Grass
361,109,Grass
362,109,Grass
363,109,Grass
364,109,Grass
365,109,Grass
366,109,Grass
367,109,Grass
368,109,Grass
369,109,Grass
370,109,Grass
371,109,Grass
372,109,Grass
373,109,Obstacle
374,109,Obstacle
375,109,Obstacle
376,109,Obstacle
377,109,Obstacle
378,109,Obstacle
379,109,Obstacle
380,109,Obstacle
381,109,Obstacle
382,109,Obstacle
383,109,Obstacle
384,109,Obstacle
385,109,Obstacle
386,109,Obstacle
387,109,Obstacle
388,109,Obstacle
389,109,Obstacle
390,109,Obstacle
391,109,Obstacle
392,109,Obstacle
393,109,Obstacle
394,109,Obstacle
395,109,Obstacle
396,109,Obstacle
397,109,Obstacle
398,109,Obstacle
399,109,Obstacle
0,110,Obstacle
1,110,Obstacle
2,110,Obstacle
3,110,Obstacle
4,110,Obstacle
5,110,Obstacle
6,110,Obstacle
7,110,Obstacle
8,110,Obstacle
9,110,Obstacle
10,110,Obstacle
11,110,Obstacle
12,110,Obstacle
13,110,Obstacle
14,110,Obstacle
15,110,Obstacle
16,110,Obstacle
17,110,Obstacle
18,110,Obstacle
19,110,Obstacle
20,110,Obstacle
21,110,Obstacle
22,110,Obstacle
23,110,Obstacle
24,110,Obstacle
25,110,Grass
26,110,Grass
27,110,Grass
28,110,Grass
29,110,Grass
30,110,Grass
31,110,Grass
32,110,Grass
33,110,Grass
34,110,Grass
35,110,Grass
36,110,Grass
37,110,Grass
38,110,Grass
39,110,Grass
40,110,Grass
41,110,Grass
42,110,Grass
43,110,Grass
44,110,Grass
45,110,Grass
46,110,Grass
47,110,Grass
48,110,Grass
49,110,Grass
50,110,Grass
51,110,Grass
52,110,Grass
53,110,Grass
54,110,Grass
55,110,water
56,110,water
57,110,water
58,110,water
59,110,water
60,110,water
61,110,water
62,110,water
63,110,water
64,110,water
65,110,water
66,110,water
67,110,water
68,110,water
69,110,water
70,110,Grass
71,110,Grass
72,110,Grass
73,110,Grass
74,110,Grass
75,110,Grass
76,110,Grass
77,110,Grass
78,110,Grass
79,110,Grass
80,110,Grass
81,110,Grass
82,110,water
83,110,water
84,110,water
85,110,water
86,110,water
87,110,water
88,110,water
89,110,water
90,110,water
91,110,water
92,110,water
93,110,water
94,110,water
95,110,water
96,110,water
97,110,water
98,110,water
99,110,water
100,110,water
101,110,water
102,110,water
103,110,water
104,110,water
105,110,water
106,110,water
107,110,water
108,110,water
109,110,water
110,110,water
111,110,water
112,110,water
113,110,water
114,110,water
115,110,water
116,110,water
117,110,water
118,110,water
119,110,water
120,110,water
121,110,water
122,110,water
123,110,Grass
124,110,Grass
125,110,Grass
126,110,Grass
127,110,Grass
128,110,Grass
129,110,Grass
130,110,Grass
131,110,Grass
132,110,Grass
133,110,Grass
134,110,Grass
135,110,Grass
136,110,Grass
137,110,Grass
138,110,Grass
139,110,Grass
140,110,Grass
141,110,Grass
142,110,Grass
143,110,Grass
144,110,Grass
145,110,Grass
146,110,Grass
147,110,Grass
148,110,Grass
149,110,Grass
150,110,Grass
151,110,Grass
152,110,Grass
153,110,Grass
154,110,Grass
155,110,Grass
156,110,Grass
157,110,Grass
158,110,Grass
159,110,Grass
160,110,Grass
161,110,Grass
162,110,Grass
163,110,Grass
164,110,Grass
165,110,Grass
166,110,Grass
167,110,Grass
168,110,Grass
169,110,Grass
170,110,Grass
171,110,road
172,110,Grass
173,110,Grass
174,110,Grass
175,110,Grass
176,110,Grass
177,110,Grass
178,110,Grass
179,110,Grass
180,110,Grass
181,110,Grass
182,110,Grass
183,110,Grass
184,110,Grass
185,110,Grass
186,110,Grass
187,110,road
188,110,Grass
189,110,Grass
190,110,Grass
191,110,Grass
192,110,Grass
193,110,Grass
194,110,Grass
195,110,Grass
196,110,Grass
197,110,Grass
198,110,Grass
199,110,Grass
200,110,Grass
201,110,Grass
202,110,Grass
203,110,Grass
204,110,Grass
205,110,Grass
206,110,Grass
207,110,Grass
208,110,Grass
209,110,Grass
210,110,Grass
211,110,Grass
212,110,Grass
213,110,Grass
214,110,Grass
215,110,Grass
216,110,Grass
217,110,Grass
218,110,Grass
219,110,Grass
220,110,Grass
221,110,Grass
222,110,Grass
223,110,Grass
224,110,Grass
225,110,Grass
226,110,Grass
227,110,Grass
228,110,water
229,110,water
230,110,water
231,110,water
232,110,Grass
233,110,Grass
234,110,Grass
235,110,Grass
236,110,Grass
237,110,road
238,110,Grass
239,110,Grass
240,110,Grass
241,110,Grass
242,110,Grass
243,110,Grass
244,110,Grass
245,110,Grass
246,110,Grass
247,110,Grass
248,110,Grass
249,110,Grass
250,110,Grass
251,110,Grass
252,110,dirt
253,110,dirt
254,110,Grass
255,110,Grass
256,110,Grass
257,110,Grass
258,110,Grass
259,110,Grass
260,110,Grass
261,110,Grass
262,110,Grass
263,110,Grass
264,110,road
265,110,road
266,110,Grass
267,110,Grass
268,110,Grass
269,110,Grass
270,110,Grass
271,110,Grass
272,110,Grass
273,110,Grass
274,110,Grass
275,110,Grass
276,110,Grass
277,110,Grass
278,110,Grass
279,110,Grass
280,110,Grass
281,110,Grass
282,110,Grass
283,110,Grass
284,110,Grass
285,110,Grass
286,110,Grass
287,110,Grass
288,110,Grass
289,110,Grass
290,110,road
291,110,Grass
292,110,Grass
293,110,Grass
294,110,Grass
295,110,Grass
296,110,Grass
297,110,Grass
298,110,Grass
299,110,Grass
300,110,Grass
301,110,Grass
302,110,Grass
303,110,Grass
304,110,Grass
305,110,Grass
306,110,Grass
307,110,Grass
308,110,Grass
309,110,Grass
310,110,Grass
311,110,Grass
312,110,Grass
313,110,Grass
314,110,Grass
315,110,Grass
316,110,Grass
317,110,Grass
318,110,Grass
319,110,Grass
320,110,Grass
321,110,Grass
322,110,water
323,110,water
324,110,water
325,110,water
326,110,water
327,110,road
328,110,water
329,110,water
330,110,water
331,110,Grass
332,110,Grass
333,110,Grass
334,110,Grass
335,110,Grass
336,110,Grass
337,110,Grass
338,110,Grass
339,110,Grass
340,110,Grass
341,110,Grass
342,110,Grass
343,110,Grass
344,110,Grass
345,110,Grass
346,110,Grass
347,110,Grass
348,110,Grass
349,110,Grass
350,110,Grass
351,110,Grass
352,110,Grass
353,110,Grass
354,110,Grass
355,110,Grass
356,110,Grass
357,110,Grass
358,110,Grass
359,110,Grass
360,110,Grass
361,110,Grass
362,110,Grass
363,110,Grass
364,110,Grass
365,110,Grass
366,110,Grass
367,110,Grass
368,110,Grass
369,110,Grass
370,110,Grass
371,110,Grass
372,110,Grass
373,110,Obstacle
374,110,Obstacle
375,110,Obstacle
376,110,Obstacle
377,110,Obstacle
378,110,Obstacle
379,110,Obstacle
380,110,Obstacle
381,110,Obstacle
382,110,Obstacle
383,110,Obstacle
384,110,Obstacle
385,110,Obstacle
386,110,Obstacle
387,110,Obstacle
388,110,Obstacle
389,110,Obstacle
390,110,Obstacle
391,110,Obstacle
392,110,Obstacle
393,110,Obstacle
394,110,Obstacle
395,110,Obstacle
396,110,Obstacle
397,110,Obstacle
398,110,Obstacle
399,110,Obstacle
0,111,Obstacle
1,111,Obstacle
2,111,Obstacle
3,111,Obstacle
4,111,Obstacle
5,111,Obstacle
6,111,Obstacle
7,111,Obstacle
8,111,Obstacle
9,111,Obstacle
10,111,Obstacle
11,111,Obstacle
12,111,Obstacle
13,111,Obstacle
14,111,Obstacle
15,111,Obstacle
16,111,Obstacle
17,111,Obstacle
18,111,Obstacle
19,111,Obstacle
20,111,Obstacle
21,111,Obstacle
22,111,Obstacle
23,111,Obstacle
24,111,Grass
25,111,Grass
26,111,Grass
27,111,Grass
28,111,Grass
29,111,Grass
30,111,Grass
31,111,Grass
32,111,Grass
33,111,Grass
34,111,Grass
35,111,Grass
36,111,Grass
37,111,Grass
38,111,Grass
39,111,Grass
40,111,Grass
41,111,Grass
42,111,Grass
43,111,Grass
44,111,Grass
45,111,Grass
46,111,Grass
47,111,Grass
48,111,Grass
49,111,Grass
50,111,Grass
51,111,Grass
52,111,Grass
53,111,Grass
54,111,Grass
55,111,Grass
56,111,water
57,111,water
58,111,water
59,111,water
60,111,water
61,111,water
62,111,water
63,111,water
64,111,water
65,111,water
66,111,water
67,111,water
68,111,water
69,111,water
70,111,water
71,111,water
72,111,Grass
73,111,Grass
74,111,Grass
75,111,Grass
76,111,Grass
77,111,Grass
78,111,Grass
79,111,Grass
80,111,Grass
81,111,Grass
82,111,water
83,111,water
84,111,water
85,111,water
86,111,water
87,111,water
88,111,water
89,111,water
90,111,water
91,111,water
92,111,water
93,111,water
94,111,water
95,111,water
96,111,water
97,111,water
98,111,water
99,111,water
100,111,water
101,111,water
102,111,water
103,111,water
104,111,water
105,111,water
106,111,water
107,111,water
108,111,water
109,111,water
110,111,water
111,111,water
112,111,water
113,111,water
114,111,water
115,111,water
116,111,water
117,111,water
118,111,water
119,111,water
120,111,water
121,111,water
122,111,water
123,111,Grass
124,111,Grass
125,111,Grass
126,111,Grass
127,111,Grass
128,111,Grass
129,111,Grass
130,111,Grass
131,111,Grass
132,111,Grass
133,111,Grass
134,111,Grass
135,111,Grass
136,111,Grass
137,111,Grass
138,111,Grass
139,111,Grass
140,111,Grass
141,111,Grass
142,111,Grass
143,111,Grass
144,111,Grass
145,111,Grass
146,111,Grass
147,111,Grass
148,111,Grass
149,111,Grass
150,111,Grass
151,111,Grass
152,111,Grass
153,111,Grass
154,111,Grass
155,111,Grass
156,111,Grass
157,111,Grass
158,111,Grass
159,111,Grass
160,111,Grass
161,111,Grass
162,111,Grass
163,111,Grass
164,111,Grass
165,111,Grass
166,111,Grass
167,111,Grass
168,111,Grass
169,111,Grass
170,111,road
171,111,road
172,111,Grass
173,111,Grass
174,111,Grass
175,111,Grass
176,111,Grass
177,111,Grass
178,111,Grass
179,111,Grass
180,111,Grass
181,111,Grass
182,111,Grass
183,111,Grass
184,111,Grass
185,111,Grass
186,111,Grass
187,111,road
188,111,Grass
189,111,Grass
190,111,Grass
191,111,Grass
192,111,Grass
193,111,Grass
194,111,Grass
195,111,Grass
196,111,Grass
197,111,Grass
198,111,Grass
199,111,Grass
200,111,Grass
201,111,Grass
202,111,Grass
203,111,Grass
204,111,Grass
205,111,Grass
206,111,Grass
207,111,Grass
208,111,Grass
209,111,Grass
210,111,Grass
211,111,Grass
212,111,Grass
213,111,Grass
214,111,Grass
215,111,Grass
216,111,Grass
217,111,Grass
218,111,Grass
219,111,Grass
220,111,Grass
221,111,Grass
222,111,Grass
223,111,Grass
224,111,Grass
225,111,Grass
226,111,Grass
227,111,Grass
228,111,Grass
229,111,water
230,111,water
231,111,water
232,111,Grass
233,111,Grass
234,111,Grass
235,111,Grass
236,111,Grass
237,111,road
238,111,Grass
239,111,Grass
240,111,Grass
241,111,Grass
242,111,Grass
243,111,Grass
244,111,Grass
245,111,Grass
246,111,Grass
247,111,Grass
248,111,Grass
249,111,Grass
250,111,Grass
251,111,Grass
252,111,dirt
253,111,Grass
254,111,Grass
255,111,Grass
256,111,Grass
257,111,Grass
258,111,Grass
259,111,Grass
260,111,Grass
261,111,Grass
262,111,Grass
263,111,Grass
264,111,dirt
265,111,road
266,111,road
267,111,Grass
268,111,Grass
269,111,Grass
270,111,Grass
271,111,Grass
272,111,Grass
273,111,Grass
274,111,Grass
275,111,Grass
276,111,Grass
277,111,Grass
278,111,Grass
279,111,Grass
280,111,Grass
281,111,Grass
282,111,Grass
283,111,Grass
284,111,Grass
285,111,Grass
286,111,Grass
287,111,Grass
288,111,Grass
289,111,Grass
290,111,road
291,111,Grass
292,111,Grass
293,111,Grass
294,111,Grass
295,111,Grass
296,111,Grass
297,111,Grass
298,111,Grass
299,111,Grass
300,111,Grass
301,111,Grass
302,111,Grass
303,111,Grass
304,111,Grass
305,111,Grass
306,111,Grass
307,111,Grass
308,111,Grass
309,111,Grass
310,111,Grass
311,111,Grass
312,111,Grass
313,111,Grass
314,111,Grass
315,111,Grass
316,111,Grass
317,111,Grass
318,111,Grass
319,111,Grass
320,111,Grass
321,111,water
322,111,water
323,111,water
324,111,water
325,111,water
326,111,water
327,111,road
328,111,water
329,111,Grass
330,111,Grass
331,111,Grass
332,111,Grass
333,111,Grass
334,111,Grass
335,111,Grass
336,111,Grass
337,111,Grass
338,111,Grass
339,111,Grass
340,111,Grass
341,111,Grass
342,111,Grass
343,111,Grass
344,111,Grass
345,111,Grass
346,111,Grass
347,111,Grass
348,111,Grass
349,111,Grass
350,111,Grass
351,111,Grass
352,111,Grass
353,111,Grass
354,111,Grass
355,111,Grass
356,111,Grass
357,111,Grass
358,111,Grass
359,111,Grass
360,111,Grass
361,111,Grass
362,111,Grass
363,111,Grass
364,111,Grass
365,111,Grass
366,111,Grass
367,111,Grass
368,111,Grass
369,111,Grass
370,111,Grass
371,111,Grass
372,111,Obstacle
373,111,Obstacle
374,111,Obstacle
375,111,Obstacle
376,111,Obstacle
377,111,Obstacle
378,111,Obstacle
379,111,Obstacle
380,111,Obstacle
381,111,Obstacle
382,111,Obstacle
383,111,Obstacle
384,111,Obstacle
385,111,Obstacle
386,111,Obstacle
387,111,Obstacle
388,111,Obstacle
389,111,Obstacle
390,111,Obstacle
391,111,Obstacle
392,111,Obstacle
393,111,Obstacle
394,111,Obstacle
395,111,Obstacle
396,111,Obstacle
397,111,Obstacle
398,111,Obstacle
399,111,Obstacle
0,112,Obstacle
1,112,Obstacle
2,112,Obstacle
3,112,Obstacle
4,112,Obstacle
5,112,Obstacle
6,112,Obstacle
7,112,Obstacle
8,112,Obstacle
9,112,Obstacle
10,112,Obstacle
11,112,Obstacle
12,112,Obstacle
13,112,Obstacle
14,112,Obstacle
15,112,Obstacle
16,112,Obstacle
17,112,Obstacle
18,112,Obstacle
19,112,Obstacle
20,112,Obstacle
21,112,Obstacle
22,112,Obstacle
23,112,Obstacle
24,112,Grass
25,112,Grass
26,112,Grass
27,112,Grass
28,112,Grass
29,112,Grass
30,112,Grass
31,112,Grass
32,112,Grass
33,112,Grass
34,112,Grass
35,112,Grass
36,112,Grass
37,112,Grass
38,112,Grass
39,112,Grass
40,112,Grass
41,112,Grass
42,112,Grass
43,112,Grass
44,112,Grass
45,112,Grass
46,112,Grass
47,112,Grass
48,112,Grass
49,112,Grass
50,112,Grass
51,112,Grass
52,112,Grass
53,112,Grass
54,112,Grass
55,112,Grass
56,112,Grass
57,112,Grass
58,112,water
59,112,water
60,112,water
61,112,water
62,112,water
63,112,water
64,112,water
65,112,water
66,112,water
67,112,water
68,112,water
69,112,water
70,112,water
71,112,water
72,112,water
73,112,Grass
74,112,Grass
75,112,Grass
76,112,Grass
77,112,Grass
78,112,Grass
79,112,Grass
80,112,Grass
81,112,Grass
82,112,water
83,112,water
84,112,water
85,112,water
86,112,water
87,112,water
88,112,water
89,112,water
90,112,water
91,112,water
92,112,water
93,112,water
94,112,water
95,112,water
96,112,water
97,112,water
98,112,water
99,112,water
100,112,water
101,112,water
102,112,water
103,112,water
104,112,water
105,112,water
106,112,water
107,112,water
108,112,water
109,112,water
110,112,water
111,112,water
112,112,water
113,112,water
114,112,water
115,112,water
116,112,water
117,112,water
118,112,water
119,112,water
120,112,water
121,112,water
122,112,water
123,112,Grass
124,112,Grass
125,112,Grass
126,112,Grass
127,112,Grass
128,112,Grass
129,112,Grass
130,112,Grass
131,112,Grass
132,112,Grass
133,112,Grass
134,112,Grass
135,112,Grass
136,112,Grass
137,112,Grass
138,112,Grass
139,112,Grass
140,112,Grass
141,112,Grass
142,112,Grass
143,112,Grass
144,112,Grass
145,112,Grass
146,112,Grass
147,112,Grass
148,112,Grass
149,112,Grass
150,112,Grass
151,112,Grass
152,112,Grass
153,112,Grass
154,112,Grass
155,112,Grass
156,112,Grass
157,112,Grass
158,112,Grass
159,112,Grass
160,112,Grass
161,112,Grass
162,112,Grass
163,112,Grass
164,112,Grass
165,112,Grass
166,112,Grass
167,112,Grass
168,112,Grass
169,112,Grass
170,112,road
171,112,Grass
172,112,Grass
173,112,Grass
174,112,Grass
175,112,Grass
176,112,Grass
177,112,Grass
178,112,Grass
179,112,Grass
180,112,Grass
181,112,Grass
182,112,Grass
183,112,Grass
184,112,Grass
185,112,Grass
186,112,Grass
187,112,road
188,112,Grass
189,112,Grass
190,112,Grass
191,112,Grass
192,112,Grass
193,112,Grass
194,112,Grass
195,112,Grass
196,112,Grass
197,112,Grass
198,112,Grass
199,112,Grass
200,112,Grass
201,112,Grass
202,112,Grass
203,112,Grass
204,112,Grass
205,112,Grass
206,112,Grass
207,112,Grass
208,112,Grass
209,112,Grass
210,112,Grass
211,112,Grass
212,112,Grass
213,112,Grass
214,112,Grass
215,112,Grass
216,112,Grass
217,112,Grass
218,112,Grass
219,112,Grass
220,112,Grass
221,112,Grass
222,112,Grass
223,112,Grass
224,112,Grass
225,112,Grass
226,112,Grass
227,112,Grass
228,112,Grass
229,112,water
230,112,water
231,112,water
232,112,Grass
233,112,Grass
234,112,Grass
235,112,Grass
236,112,road
237,112,road
238,112,Grass
239,112,Grass
240,112,Grass
241,112,Grass
242,112,Grass
243,112,Grass
244,112,Grass
245,112,Grass
246,112,Grass
247,112,Grass
248,112,Grass
249,112,Grass
250,112,Grass
251,112,dirt
252,112,Grass
253,112,Grass
254,112,Grass
255,112,Grass
256,112,Grass
257,112,Grass
258,112,Grass
259,112,Grass
260,112,Grass
261,112,Grass
262,112,Grass
263,112,Grass
264,112,dirt
265,112,dirt
266,112,road
267,112,road
268,112,Grass
269,112,Grass
270,112,Grass
271,112,Grass
272,112,Grass
273,112,Grass
274,112,Grass
275,112,Grass
276,112,Grass
277,112,Grass
278,112,Grass
279,112,Grass
280,112,Grass
281,112,Grass
282,112,Grass
283,112,Grass
284,112,Grass
285,112,Grass
286,112,Grass
287,112,Grass
288,112,Grass
289,112,Grass
290,112,road
291,112,Grass
292,112,Grass
293,112,Grass
294,112,Grass
295,112,Grass
296,112,Grass
297,112,Grass
298,112,Grass
299,112,Grass
300,112,Grass
301,112,Grass
302,112,Grass
303,112,Grass
304,112,Grass
305,112,Grass
306,112,Grass
307,112,Grass
308,112,Grass
309,112,Grass
310,112,Grass
311,112,Grass
312,112,Grass
313,112,Grass
314,112,Grass
315,112,Grass
316,112,Grass
317,112,Grass
318,112,Grass
